customerinstallationid,hostname
2432,pwc-llc-uk-wa02.sgtc2vmhosted.jiveland.com
2432,pwc-llc-uk-db.sgtc2vmhosted.jiveland.com
17813,thunder24036.m1phx1.jivehosted.com
17508,thunder23198.m1ams1.jivehosted.com
2432,pwc-llc-uk-wa03.sgtc2vmhosted.jiveland.com
2432,pwc-llc-uk-wa04.sgtc2vmhosted.jiveland.com
17893,thunder24103.m1phx1.jivehosted.com
17986,thunder24165.m1phx1.jivehosted.com
18042,thunder24220.m1phx1.jivehosted.com
18056,thunder23990.m1phx1.jivehosted.com
14346,teletech-int-wa03.m1phx1.jivehosted.com
14346,teletech-int-wa04.m1phx1.jivehosted.com
18073,nbcuniversal-uat-db.m2phx1.jivehosted.com
18073,nbcuniversal-uat-eaedb.m2phx1.jivehosted.com
5141,wellsfargo-int-cs01.m1phx1.jivehosted.com
2530,plantronics-social-uat-eae01.m1phx1.jivehosted.com
2530,plantronics-social-uat-wa01.m1phx1.jivehosted.com
2529,plantronics-social-wa02.m1phx1.jivehosted.com
5547,mcgrawhill-ed-intra-uat-cs01.m1phx1.jivehosted.com
2530,plantronics-social-uat-wa02.m1phx1.jivehosted.com
18073,nbcuniversal-uat-cs01.m2phx1.jivehosted.com
18073,nbcuniversal-uat-eae01.m2phx1.jivehosted.com
2699,genesys-eaedb.m1phx1.jivehosted.com
18073,nbcuniversal-uat-wa01.m2phx1.jivehosted.com
18073,nbcuniversal-uat-wa02.m2phx1.jivehosted.com
16092,thunder21321.m1ams1.jivehosted.com
9177,wells-fargo-int-uat-db.m2phx1.jivehosted.com
5141,wellsfargo-int-eae01.m1phx1.jivehosted.com
5547,mcgrawhill-ed-intra-uat-eae01.m1phx1.jivehosted.com
5547,mcgrawhill-ed-intra-uat-wa01.m1phx1.jivehosted.com
9177,wells-fargo-int-uat-eaedb.m2phx1.jivehosted.com
2432,pwc-llc-uk-wa05.sgtc2vmhosted.jiveland.com
2699,genesys-cs01.m1phx1.jivehosted.com
9177,wells-fargo-int-uat-cs01.m2phx1.jivehosted.com
2452,enel-db.sgtc2vmhosted.jiveland.com
2452,enel-eaedb.sgtc2vmhosted.jiveland.com
2452,enel-cs01.sgtc2vmhosted.jiveland.com
2452,enel-eae01.sgtc2vmhosted.jiveland.com
2452,enel-wa01.sgtc2vmhosted.jiveland.com
2452,enel-wa02.sgtc2vmhosted.jiveland.com
9085,pgi-globalmeet-uat-db.m1phx1.jivehosted.com
9177,wells-fargo-int-uat-eae01.m2phx1.jivehosted.com
2453,enel-uat-eaedb.sgtc2vmhosted.jiveland.com
2453,enel-uat-cs01.sgtc2vmhosted.jiveland.com
2453,enel-uat-eae01.sgtc2vmhosted.jiveland.com
2453,enel-uat-wa01.sgtc2vmhosted.jiveland.com
2453,enel-uat-wa02.sgtc2vmhosted.jiveland.com
13631,damcointernational-eaedb.m1ams1.jivehosted.com
13631,damcointernational-cs01.m1ams1.jivehosted.com
9177,wells-fargo-int-uat-wa01.m2phx1.jivehosted.com
2707,inteleducation-uat-db.m1phx1.jivehosted.com
2578,dishnetwork-phx-wa01.m1phx1.jivehosted.com
2578,dishnetwork-phx-wa02.m1phx1.jivehosted.com
17664,thunder23937.m1ams1.jivehosted.com
2644,ba-1-jc-t01.m1phx1.jivehosted.com
17855,thunder24107.m1phx1.jivehosted.com
2598,cov-uat-eaedb.m1phx1.jivehosted.com
2585,ticketmaster-uat-db.m1phx1.jivehosted.com
2585,ticketmaster-uat-eaedb.m1phx1.jivehosted.com
2585,ticketmaster-uat-cs01.m1phx1.jivehosted.com
2585,ticketmaster-uat-eae01.m1phx1.jivehosted.com
2585,ticketmaster-uat-wa01.m1phx1.jivehosted.com
2585,ticketmaster-uat-wa02.m1phx1.jivehosted.com
2587,bayer-wa01.m1phx1.jivehosted.com
2587,bayer-wa02.m1phx1.jivehosted.com
2589,extremenetworks-phx-eaedb.m1phx1.jivehosted.com
2589,extremenetworks-phx-cs01.m1phx1.jivehosted.com
2589,extremenetworks-phx-wa02.m1phx1.jivehosted.com
4514,schneider-electric-phx-uat-eaedb.m1phx1.jivehosted.com
4514,schneider-electric-phx-uat-cs01.m1phx1.jivehosted.com
9177,wells-fargo-int-uat-wa02.m2phx1.jivehosted.com
10462,adp-tax-services-uat-wa02.m2phx1.jivehosted.com
5957,thunder3681.m1phx1.jivehosted.com
5871,sapient-corp-phx-uat-db.m1phx1.jivehosted.com
2529,plantronics-social-db.m1phx1.jivehosted.com
4514,schneider-electric-phx-uat-eae01.m1phx1.jivehosted.com
4514,schneider-electric-phx-uat-wa01.m1phx1.jivehosted.com
4514,schneider-electric-phx-uat-wa02.m1phx1.jivehosted.com
7009,emcrsa-uat-wa01.m1phx1.jivehosted.com
2530,plantronics-social-uat-db.m1phx1.jivehosted.com
2530,plantronics-social-uat-eaedb.m1phx1.jivehosted.com
2530,plantronics-social-uat-cs01.m1phx1.jivehosted.com
10344,mcafee-sales-vm-db.m2phx1.jivehosted.com
17099,avon-connects-uk-uat-db.m1ams1.jivehosted.com
2699,genesys-eae01.m1phx1.jivehosted.com
17099,avon-connects-uk-uat-cs01.m1ams1.jivehosted.com
10344,mcafee-sales-vm-eaedb.m2phx1.jivehosted.com
10344,mcafee-sales-vm-cs01.m2phx1.jivehosted.com
10344,mcafee-sales-vm-eae01.m2phx1.jivehosted.com
2579,dishnetwork-phx-uat-db.m1phx1.jivehosted.com
17364,thunder22888.m1phx1.jivehosted.com
17474,thunder23253.m1phx1.jivehosted.com
16650,pearson-20-wa03.m2phx1.jivehosted.com
16650,pearson-20-wa04.m2phx1.jivehosted.com
16650,pearson-20-wa05.m2phx1.jivehosted.com
2501,qualysinc-eaedb.m1phx1.jivehosted.com
2501,qualysinc-cs01.m1phx1.jivehosted.com
2501,qualysinc-eae01.m1phx1.jivehosted.com
2501,qualysinc-wa01.m1phx1.jivehosted.com
2501,qualysinc-wa02.m1phx1.jivehosted.com
2505,zeltiq-coolnet-uat-db.m1phx1.jivehosted.com
2505,zeltiq-coolnet-uat-eaedb.m1phx1.jivehosted.com
2515,prudential-ii-uat-eae01.m1phx1.jivehosted.com
17670,thunder23939.m1phx1.jivehosted.com
17682,thunder23872.m1phx1.jivehosted.com
17819,thunder24037.m1phx1.jivehosted.com
17099,avon-connects-uk-uat-wa01.m1ams1.jivehosted.com
17099,avon-connects-uk-uat-wa02.m1ams1.jivehosted.com
17476,thunder23255.m1phx1.jivehosted.com
2588,bayer-uat-db.m1phx1.jivehosted.com
2588,bayer-uat-eaedb.m1phx1.jivehosted.com
2588,bayer-uat-cs01.m1phx1.jivehosted.com
2588,bayer-uat-eae01.m1phx1.jivehosted.com
2588,bayer-uat-wa01.m1phx1.jivehosted.com
2588,bayer-uat-wa02.m1phx1.jivehosted.com
2589,extremenetworks-phx-eae01.m1phx1.jivehosted.com
2590,extremenetworks-phx-uat-db.m1phx1.jivehosted.com
2703,mcafeeint-db.m1phx1.jivehosted.com
4513,schneider-electric-phx-db.m1phx1.jivehosted.com
2597,cov-db.m1phx1.jivehosted.com
2597,cov-eaedb.m1phx1.jivehosted.com
2703,mcafeeint-eaedb.m1phx1.jivehosted.com
2703,mcafeeint-cs01.m1phx1.jivehosted.com
2598,cov-uat-eae01.m1phx1.jivehosted.com
2703,mcafeeint-eae01.m1phx1.jivehosted.com
17950,thunder24166.m1phx1.jivehosted.com
2608,supplychaininsights-db.m1phx1.jivehosted.com
2609,supplychaininsights-uat-db.m1phx1.jivehosted.com
2609,supplychaininsights-uat-eaedb.m1phx1.jivehosted.com
2608,supplychaininsights-cs01.m1phx1.jivehosted.com
2609,supplychaininsights-uat-cs01.m1phx1.jivehosted.com
2608,supplychaininsights-eae01.m1phx1.jivehosted.com
2609,supplychaininsights-uat-eae01.m1phx1.jivehosted.com
2608,supplychaininsights-wa01.m1phx1.jivehosted.com
2609,supplychaininsights-uat-wa01.m1phx1.jivehosted.com
2609,supplychaininsights-uat-wa02.m1phx1.jivehosted.com
2598,cov-uat-cs01.m1phx1.jivehosted.com
7367,prudential-retservcom-prod-db.m2phx1.jivehosted.com
5141,wellsfargo-int-wa01.m1phx1.jivehosted.com
7367,prudential-retservcom-prod-cs01.m2phx1.jivehosted.com
7367,prudential-retservcom-prod-wa01.m2phx1.jivehosted.com
5547,mcgrawhill-ed-intra-uat-db.m1phx1.jivehosted.com
2529,plantronics-social-cs01.m1phx1.jivehosted.com
2587,bayer-eae01.m1phx1.jivehosted.com
7367,prudential-retservcom-prod-wa02.m2phx1.jivehosted.com
2579,dishnetwork-phx-uat-eaedb.m1phx1.jivehosted.com
2579,dishnetwork-phx-uat-cs01.m1phx1.jivehosted.com
2579,dishnetwork-phx-uat-eae01.m1phx1.jivehosted.com
2579,dishnetwork-phx-uat-wa01.m1phx1.jivehosted.com
2579,dishnetwork-phx-uat-wa02.m1phx1.jivehosted.com
11979,thunder12820.m1phx1.jivehosted.com
17345,gnomespace-rs-t01.m1ams1.jivehosted.com
2501,qualysinc-db.m1phx1.jivehosted.com
2500,palo-alto-networks-eae01.m1phx1.jivehosted.com
2505,zeltiq-coolnet-uat-cs01.m1phx1.jivehosted.com
17987,thunder24374.m1phx1.jivehosted.com
16214,thunder21465.m1phx1.jivehosted.com
17537,thunder23324.m1phx1.jivehosted.com
18036,thunder24428.m1phx1.jivehosted.com
18040,thunder24317.m1phx1.jivehosted.com
2505,zeltiq-coolnet-uat-eae01.m1phx1.jivehosted.com
2505,zeltiq-coolnet-uat-wa01.m1phx1.jivehosted.com
2505,zeltiq-coolnet-uat-wa02.m1phx1.jivehosted.com
17935,thunder24274.m1phx1.jivehosted.com
17989,thunder24167.m1phx1.jivehosted.com
18013,thunder24222.m1phx1.jivehosted.com
2515,prudential-ii-uat-wa01.m1phx1.jivehosted.com
2515,prudential-ii-uat-wa02.m1phx1.jivehosted.com
17100,avon-connects-ro-uat-db.m1ams1.jivehosted.com
2584,ticketmaster-db.m1phx1.jivehosted.com
2584,ticketmaster-eaedb.m1phx1.jivehosted.com
2584,ticketmaster-cs01.m1phx1.jivehosted.com
2584,ticketmaster-eae01.m1phx1.jivehosted.com
2584,ticketmaster-wa01.m1phx1.jivehosted.com
2584,ticketmaster-wa02.m1phx1.jivehosted.com
2587,bayer-db.m1phx1.jivehosted.com
2587,bayer-eaedb.m1phx1.jivehosted.com
2587,bayer-cs01.m1phx1.jivehosted.com
2589,extremenetworks-phx-db.m1phx1.jivehosted.com
2589,extremenetworks-phx-wa01.m1phx1.jivehosted.com
2597,cov-cs01.m1phx1.jivehosted.com
2590,extremenetworks-phx-uat-eaedb.m1phx1.jivehosted.com
2590,extremenetworks-phx-uat-cs01.m1phx1.jivehosted.com
2590,extremenetworks-phx-uat-eae01.m1phx1.jivehosted.com
2590,extremenetworks-phx-uat-wa01.m1phx1.jivehosted.com
2590,extremenetworks-phx-uat-wa02.m1phx1.jivehosted.com
4513,schneider-electric-phx-eaedb.m1phx1.jivehosted.com
2597,cov-eae01.m1phx1.jivehosted.com
2597,cov-wa01.m1phx1.jivehosted.com
2597,cov-wa02.m1phx1.jivehosted.com
18084,thunder23994.m1phx1.jivehosted.com
2598,cov-uat-db.m1phx1.jivehosted.com
5778,enterprise-holdings-uat-db.m1phx1.jivehosted.com
5778,enterprise-holdings-uat-cs01.m1phx1.jivehosted.com
5778,enterprise-holdings-uat-wa01.m1phx1.jivehosted.com
5778,enterprise-holdings-uat-wa02.m1phx1.jivehosted.com
5954,thunder3682.m1phx1.jivehosted.com
6002,thunder3716.m1phx1.jivehosted.com
2608,supplychaininsights-eaedb.m1phx1.jivehosted.com
2608,supplychaininsights-wa02.m1phx1.jivehosted.com
2619,gccsi-uat-wa01.m1phx1.jivehosted.com
2598,cov-uat-wa01.m1phx1.jivehosted.com
2598,cov-uat-wa02.m1phx1.jivehosted.com
7368,zeltiq-cs01.m2phx1.jivehosted.com
2614,intelopenport-db.m1phx1.jivehosted.com
2615,intelopenport-uat-db.m1phx1.jivehosted.com
2614,intelopenport-eaedb.m1phx1.jivehosted.com
2615,intelopenport-uat-eaedb.m1phx1.jivehosted.com
2614,intelopenport-cs01.m1phx1.jivehosted.com
2614,intelopenport-eae01.m1phx1.jivehosted.com
2615,intelopenport-uat-cs01.m1phx1.jivehosted.com
2614,intelopenport-wa01.m1phx1.jivehosted.com
2615,intelopenport-uat-eae01.m1phx1.jivehosted.com
2614,intelopenport-wa02.m1phx1.jivehosted.com
2615,intelopenport-uat-wa01.m1phx1.jivehosted.com
2615,intelopenport-uat-wa02.m1phx1.jivehosted.com
2616,intelnewsroom-db.m1phx1.jivehosted.com
2617,intelnewsroom-uat-db.m1phx1.jivehosted.com
2616,intelnewsroom-eaedb.m1phx1.jivehosted.com
2617,intelnewsroom-uat-eaedb.m1phx1.jivehosted.com
2616,intelnewsroom-cs01.m1phx1.jivehosted.com
2617,intelnewsroom-uat-cs01.m1phx1.jivehosted.com
2616,intelnewsroom-eae01.m1phx1.jivehosted.com
2617,intelnewsroom-uat-eae01.m1phx1.jivehosted.com
16002,thunder21466.m1ams1.jivehosted.com
16094,thunder21323.m1ams1.jivehosted.com
2616,intelnewsroom-wa01.m1phx1.jivehosted.com
2617,intelnewsroom-uat-wa01.m1phx1.jivehosted.com
2616,intelnewsroom-wa02.m1phx1.jivehosted.com
2617,intelnewsroom-uat-wa02.m1phx1.jivehosted.com
2618,gccsi-wa02.m1phx1.jivehosted.com
5547,mcgrawhill-ed-intra-uat-eaedb.m1phx1.jivehosted.com
2618,gccsi-db.m1phx1.jivehosted.com
2619,gccsi-uat-db.m1phx1.jivehosted.com
2618,gccsi-eaedb.m1phx1.jivehosted.com
2619,gccsi-uat-eaedb.m1phx1.jivehosted.com
2618,gccsi-cs01.m1phx1.jivehosted.com
2619,gccsi-uat-cs01.m1phx1.jivehosted.com
2618,gccsi-eae01.m1phx1.jivehosted.com
2619,gccsi-uat-eae01.m1phx1.jivehosted.com
2618,gccsi-wa01.m1phx1.jivehosted.com
2619,gccsi-uat-wa02.m1phx1.jivehosted.com
4514,schneider-electric-phx-uat-db.m1phx1.jivehosted.com
2700,genesys-uat-db.m1phx1.jivehosted.com
2645,onf-vm-db.m1phx1.jivehosted.com
2645,onf-vm-cs01.m1phx1.jivehosted.com
2645,onf-vm-wa01.m1phx1.jivehosted.com
2645,onf-vm-wa02.m1phx1.jivehosted.com
2647,jivesoftware-salesdemoph1-jc-t01.m1phx1.jivehosted.com
2648,jivesoftware-salesdemoph2-jc-t01.m1phx1.jivehosted.com
2649,jivesoftware-salesdemoph3-jc-t01.m1phx1.jivehosted.com
2650,jivesoftware-salesdemoph4-jc-t01.m1phx1.jivehosted.com
2651,jivesoftware-salesdemoph5-jc-t01.m1phx1.jivehosted.com
2652,jivesoftware-salesdemoph6-jc-t01.m1phx1.jivehosted.com
2657,homeaway-prod-db.m1phx1.jivehosted.com
2657,homeaway-prod-cs01.m1phx1.jivehosted.com
2657,homeaway-prod-wa01.m1phx1.jivehosted.com
2657,homeaway-prod-wa02.m1phx1.jivehosted.com
2703,mcafeeint-wa01.m1phx1.jivehosted.com
2703,mcafeeint-wa02.m1phx1.jivehosted.com
5649,thunder3201.m1phx1.jivehosted.com
5141,wellsfargo-int-wa02.m1phx1.jivehosted.com
2706,inteleducation-eaedb.m1phx1.jivehosted.com
2706,inteleducation-cs01.m1phx1.jivehosted.com
2706,inteleducation-eae01.m1phx1.jivehosted.com
2706,inteleducation-wa01.m1phx1.jivehosted.com
2706,inteleducation-wa02.m1phx1.jivehosted.com
2670,wellsfargo-virt-prod-wa01.m1phx1.jivehosted.com
2670,wellsfargo-virt-prod-db.m1phx1.jivehosted.com
2670,wellsfargo-virt-prod-cs01.m1phx1.jivehosted.com
2670,wellsfargo-virt-prod-wa02.m1phx1.jivehosted.com
3227,thunder669.m1phx1.jivehosted.com
10344,mcafee-sales-vm-wa01.m2phx1.jivehosted.com
11987,thunder13129.m1phx1.jivehosted.com
13631,damcointernational-wa01.m1ams1.jivehosted.com
2714,intelembedded-db.m1phx1.jivehosted.com
17679,thunder23913.m1phx1.jivehosted.com
2686,berwind-fo-jc-t01.m1phx1.jivehosted.com
7368,zeltiq-wa01.m2phx1.jivehosted.com
2714,intelembedded-eaedb.m1phx1.jivehosted.com
2715,intelembedded-uat-db.m1phx1.jivehosted.com
7368,zeltiq-wa02.m2phx1.jivehosted.com
2714,intelembedded-cs01.m1phx1.jivehosted.com
2715,intelembedded-uat-eaedb.m1phx1.jivehosted.com
2700,genesys-uat-eaedb.m1phx1.jivehosted.com
2678,hca-vm-db.m1phx1.jivehosted.com
2678,hca-vm-cs01.m1phx1.jivehosted.com
2678,hca-vm-wa01.m1phx1.jivehosted.com
2678,hca-vm-wa02.m1phx1.jivehosted.com
4513,schneider-electric-phx-eae01.m1phx1.jivehosted.com
13631,damcointernational-wa02.m1ams1.jivehosted.com
2680,amgen-vm-db.m1phx1.jivehosted.com
2680,amgen-vm-cs01.m1phx1.jivehosted.com
2714,intelembedded-eae01.m1phx1.jivehosted.com
2715,intelembedded-uat-cs01.m1phx1.jivehosted.com
2714,intelembedded-wa01.m1phx1.jivehosted.com
2715,intelembedded-uat-eae01.m1phx1.jivehosted.com
2714,intelembedded-wa02.m1phx1.jivehosted.com
2715,intelembedded-uat-wa01.m1phx1.jivehosted.com
2715,intelembedded-uat-wa02.m1phx1.jivehosted.com
2680,amgen-vm-wa01.m1phx1.jivehosted.com
2680,amgen-vm-wa02.m1phx1.jivehosted.com
2704,mcafeeint-uat-db.m1phx1.jivehosted.com
2704,mcafeeint-uat-eaedb.m1phx1.jivehosted.com
2704,mcafeeint-uat-cs01.m1phx1.jivehosted.com
13701,carrefour-vm-wa02.m1ams1.jivehosted.com
4178,plang-eaedb.m1phx1.jivehosted.com
2728,strongtie-jc-t01.m1phx1.jivehosted.com
2729,verisigninc-db.m1phx1.jivehosted.com
2729,verisigninc-cs01.m1phx1.jivehosted.com
2731,fidelity-virt-db.m1phx1.jivehosted.com
2729,verisigninc-wa01.m1phx1.jivehosted.com
2731,fidelity-virt-cs01.m1phx1.jivehosted.com
2729,verisigninc-wa02.m1phx1.jivehosted.com
2731,fidelity-virt-wa01.m1phx1.jivehosted.com
2731,fidelity-virt-wa02.m1phx1.jivehosted.com
2732,ccc-alliance-db.m1phx1.jivehosted.com
2732,ccc-alliance-cs01.m1phx1.jivehosted.com
2732,ccc-alliance-wa01.m1phx1.jivehosted.com
2732,ccc-alliance-wa02.m1phx1.jivehosted.com
2739,solutionset-jc-t01.m1phx1.jivehosted.com
16907,thunder19697.m1phx1.jivehosted.com
17100,avon-connects-ro-uat-wa01.m1ams1.jivehosted.com
17100,avon-connects-ro-uat-wa02.m1ams1.jivehosted.com
5141,wellsfargo-int-eaedb.m1phx1.jivehosted.com
2746,allstateinternal-uat-db.m1phx1.jivehosted.com
2746,allstateinternal-uat-eaedb.m1phx1.jivehosted.com
2746,allstateinternal-uat-cs01.m1phx1.jivehosted.com
2746,allstateinternal-uat-eae01.m1phx1.jivehosted.com
2746,allstateinternal-uat-wa01.m1phx1.jivehosted.com
2746,allstateinternal-uat-wa02.m1phx1.jivehosted.com
17382,thunder21467.m1phx1.jivehosted.com
2751,allstateinternal-db.m1phx1.jivehosted.com
2751,allstateinternal-eaedb.m1phx1.jivehosted.com
2751,allstateinternal-cs01.m1phx1.jivehosted.com
2751,allstateinternal-eae01.m1phx1.jivehosted.com
2751,allstateinternal-wa01.m1phx1.jivehosted.com
2751,allstateinternal-wa02.m1phx1.jivehosted.com
2757,shawcomm-uat-db.m1phx1.jivehosted.com
2756,shawcomm-eaedb.m1phx1.jivehosted.com
2757,shawcomm-uat-eaedb.m1phx1.jivehosted.com
2756,shawcomm-cs01.m1phx1.jivehosted.com
2757,shawcomm-uat-cs01.m1phx1.jivehosted.com
2756,shawcomm-eae01.m1phx1.jivehosted.com
2757,shawcomm-uat-eae01.m1phx1.jivehosted.com
2756,shawcomm-wa01.m1phx1.jivehosted.com
2756,shawcomm-wa02.m1phx1.jivehosted.com
2757,shawcomm-uat-wa01.m1phx1.jivehosted.com
15887,thunder21325.m1ams1.jivehosted.com
16097,thunder21324.m1ams1.jivehosted.com
17694,thunder23941.m1phx1.jivehosted.com
17711,thunder23945.m1phx1.jivehosted.com
16854,motorola-carrier-comm-uat-db.m2phx1.jivehosted.com
17570,thunder23874.m1ams1.jivehosted.com
17858,thunder23999.m1phx1.jivehosted.com
18061,thunder23992.m1phx1.jivehosted.com
18075,thunder24364.m1ams1.jivehosted.com
16955,thunder22485.m1ams1.jivehosted.com
17100,avon-connects-ro-uat-cs01.m1ams1.jivehosted.com
2793,jivesoftware-salesdemoph11-jc-t01.m1phx1.jivehosted.com
5547,mcgrawhill-ed-intra-uat-wa02.m1phx1.jivehosted.com
2794,onbrandpartners-wa01.m1phx1.jivehosted.com
2794,onbrandpartners-wa02.m1phx1.jivehosted.com
2779,sharedspaces-jc-t01.m1phx1.jivehosted.com
2786,legrand-jc-t01.m1phx1.jivehosted.com
2784,ss8-jc-t01.m1phx1.jivehosted.com
2787,northwestern-jc-t01.m1phx1.jivehosted.com
2794,onbrandpartners-db.m1phx1.jivehosted.com
2792,neustar-jc-t01.m1phx1.jivehosted.com
2794,onbrandpartners-cs01.m1phx1.jivehosted.com
2849,completegenomics-uat-cs01.m1phx1.jivehosted.com
2804,jivesoftware-salesdemoph12-jc-t01.m1phx1.jivehosted.com
2805,jivesoftware-salesdemoph13-jc-t01.m1phx1.jivehosted.com
2807,jivesoftware-salesdemoph14-jc-t01.m1phx1.jivehosted.com
2808,jivesoftware-salesdemoph15-jc-t01.m1phx1.jivehosted.com
2809,jivesoftware-salesdemoph16-jc-t01.m1phx1.jivehosted.com
2810,jivesoftware-salesdemoph17-jc-t01.m1phx1.jivehosted.com
2811,jivesoftware-salesdemoph18-jc-t01.m1phx1.jivehosted.com
2812,jivesoftware-salesdemoph19-jc-t01.m1phx1.jivehosted.com
2813,jivesoftware-salesdemoph20-jc-t01.m1phx1.jivehosted.com
2814,jivesoftware-salesdemoph21-jc-t01.m1phx1.jivehosted.com
2815,jivesoftware-salesdemoph22-jc-t01.m1phx1.jivehosted.com
2816,jivesoftware-salesdemoph23-jc-t01.m1phx1.jivehosted.com
2817,jivesoftware-salesdemoph24-jc-t01.m1phx1.jivehosted.com
2818,jivesoftware-salesdemoph25-jc-t01.m1phx1.jivehosted.com
2819,jivesoftware-salesdemoph26-jc-t01.m1phx1.jivehosted.com
2820,jivesoftware-salesdemoph27-jc-t01.m1phx1.jivehosted.com
2821,jivesoftware-salesdemoph28-jc-t01.m1phx1.jivehosted.com
2822,jivesoftware-salesdemoph29-jc-t01.m1phx1.jivehosted.com
2823,jivesoftware-salesdemoph30-jc-t01.m1phx1.jivehosted.com
2824,jivesoftware-salesdemoph31-jc-t01.m1phx1.jivehosted.com
2848,completegenomics-wa01.m1phx1.jivehosted.com
2838,worldbank-uat-eaedb.m1phx1.jivehosted.com
10344,mcafee-sales-vm-wa02.m2phx1.jivehosted.com
2837,worldbank-cs01.m1phx1.jivehosted.com
2838,worldbank-uat-cs01.m1phx1.jivehosted.com
2837,worldbank-eae01.m1phx1.jivehosted.com
2837,worldbank-wa01.m1phx1.jivehosted.com
2838,worldbank-uat-eae01.m1phx1.jivehosted.com
2838,worldbank-uat-wa01.m1phx1.jivehosted.com
2837,worldbank-wa02.m1phx1.jivehosted.com
2838,worldbank-uat-wa02.m1phx1.jivehosted.com
13632,damcointernational-uat-cs01.m1ams1.jivehosted.com
13632,damcointernational-uat-eae01.m1ams1.jivehosted.com
2828,mcafeesmp-wa02.m1phx1.jivehosted.com
2828,mcafeesmp-cs01.m1phx1.jivehosted.com
2828,mcafeesmp-wa01.m1phx1.jivehosted.com
2846,penn-foster-db.m1phx1.jivehosted.com
2847,penn-foster-uat-db.m1phx1.jivehosted.com
2846,penn-foster-eaedb.m1phx1.jivehosted.com
2847,penn-foster-uat-eaedb.m1phx1.jivehosted.com
2846,penn-foster-cs01.m1phx1.jivehosted.com
2847,penn-foster-uat-cs01.m1phx1.jivehosted.com
2846,penn-foster-eae01.m1phx1.jivehosted.com
2847,penn-foster-uat-eae01.m1phx1.jivehosted.com
2846,penn-foster-wa01.m1phx1.jivehosted.com
2847,penn-foster-uat-wa01.m1phx1.jivehosted.com
2846,penn-foster-wa02.m1phx1.jivehosted.com
2847,penn-foster-uat-wa02.m1phx1.jivehosted.com
2848,completegenomics-db.m1phx1.jivehosted.com
2848,completegenomics-eaedb.m1phx1.jivehosted.com
2849,completegenomics-uat-db.m1phx1.jivehosted.com
2848,completegenomics-cs01.m1phx1.jivehosted.com
2849,completegenomics-uat-eaedb.m1phx1.jivehosted.com
2848,completegenomics-eae01.m1phx1.jivehosted.com
2849,completegenomics-uat-eae01.m1phx1.jivehosted.com
2848,completegenomics-wa02.m1phx1.jivehosted.com
2849,completegenomics-uat-wa01.m1phx1.jivehosted.com
2849,completegenomics-uat-wa02.m1phx1.jivehosted.com
16099,thunder21326.m1ams1.jivehosted.com
17366,thunder22893.m1ams1.jivehosted.com
17349,first-republic-bank-uat-wa02.m2phx1.jivehosted.com
17349,first-republic-bank-uat-wa01.m2phx1.jivehosted.com
17388,thunder21468.m1phx1.jivehosted.com
17425,thunder22679.m1ams1.jivehosted.com
17695,thunder23993.m1ams1.jivehosted.com
17770,thunder24106.m1ams1.jivehosted.com
5779,cisco-marketing-vm-cs01.m1phx1.jivehosted.com
5779,cisco-marketing-vm-wa01.m1phx1.jivehosted.com
5779,cisco-marketing-vm-wa02.m1phx1.jivehosted.com
8328,thunder7110.m1phx1.jivehosted.com
5955,thunder3683.m1phx1.jivehosted.com
4520,alcatel-lucent-engage-uat-db.m1phx1.jivehosted.com
4520,alcatel-lucent-engage-uat-eaedb.m1phx1.jivehosted.com
17965,thunder24341.m1phx1.jivehosted.com
17930,thunder24168.m1phx1.jivehosted.com
18012,thunder24221.m1phx1.jivehosted.com
2855,apa-db.m1phx1.jivehosted.com
2855,apa-cs01.m1phx1.jivehosted.com
2855,apa-wa01.m1phx1.jivehosted.com
2855,apa-wa02.m1phx1.jivehosted.com
13632,damcointernational-uat-wa02.m1ams1.jivehosted.com
2861,bmgatesfoundation-db.m1phx1.jivehosted.com
2862,bmgatesfoundation-uat-db.m1phx1.jivehosted.com
2861,bmgatesfoundation-eaedb.m1phx1.jivehosted.com
2862,bmgatesfoundation-uat-eaedb.m1phx1.jivehosted.com
2861,bmgatesfoundation-cs01.m1phx1.jivehosted.com
2861,bmgatesfoundation-eae01.m1phx1.jivehosted.com
2862,bmgatesfoundation-uat-cs01.m1phx1.jivehosted.com
2862,bmgatesfoundation-uat-eae01.m1phx1.jivehosted.com
